1043,"All over ok but battery very fast drain
Battery backup not ok
Charge fast drian very fast
???????? No no"
1044,Fingerprint reader Is ok but battery ?? life is very bad quilty... Money ?? waste...
1045,Very bad because screen guard is not supporting
1046,"Received defective display from Amazon. requested for replacement but they booked an appointment for the mobile inspection and that is going to happen after four days and this way they are trying to pass the time as we get only 7 days for replacement.
I will update once I get the replacement for defective product from Amazon."
1047,After 10 days phone starts lagging and it takes very much time to start camera
1048,Disliked photo quality
1049,Charging very slow and battery getting drained soon. Very worst product. While trying to return mobile Amazon not even responding. Very worst response from Amazon
1050,"very bad, hang after 1 month"
1051,Worst mobile from one plus it gets over heated after 1hour use unworthy to that price please don't buy this.
1052,I thought one plus will be amazing but sorry to say don't buy if you looking for camera phone.
1053,Phone is superb! It is smooth and does it work as per its processor and the given features. The look and feel of this model is having the Oneplus core Signature built value. Overall a nice phone.
1054,Hanging always and calling will not hangup and screen freeze all of the issues are in this phone. OnePlus app is also not linked with this phone...
1055,"Bakwas mobile he. No service provided by them. No service centre. Buyer have to contact with service provider, there's no duty of seller."
1056,"Wrost phone ever and not value for price too bad expierence while video recording battery drain in just 1.30hrs tooo bad exp
Plz plz dont buy this phone tooo bad and amazon and oneplus dont even borther to take it back as i bought it for youtube rcording but its not in use becoz of battery drain too fast....."
1057,Camera quality is not good
1058,"Dislikes ,battery drain very fast don't bay this mobile phone"
1059,"Pros: smoothly handling
Fast finger touch
Cons: poor camera
Heating problem
Network issue
Poor Amazon replacement connectivity
Amazon denies of replacement while I didn't receive charger in box"
1060,If you are getting similar prices offline buy it offline as Amazon or Flipkart aren't taking returns when there is genuine issue with the product.
1061,Worst battery life. Need to carry charger with your pocket. The worst experience I ever have.
1062,"Tried different cables and computers as well. Rating one star, since a basic thing is faulty.
The UX in general is also sub-par.
Update: It's something to do with the device memory. Deleting 1 ~10MB folder from device is stuck on deleting and never progresses."
1063,I asked amazon for replace defective piece but after 04 requests I am harassing by amazon
1064,in my mobile and Amazon not ready to return it
1065,Battery consumption is very high and charging in biggening ok but after one month very slow charging. Waste of money
1066,
1067,THERE IS PROBLEM WITH THIS DEVICE CONTACT IS AUTOMATICALY DELEAT IN GOOGLE ACCOUNT.
1068,
1069,Wrost phone I am ever seen
1070, Display not working and screen not turning on didn't expect this type of fraud from Amazon
1071,Wow stuck in starting itself
1072,Just 15 day's back i took this handset now it's hanging issue
1073,"Phone is Good but when we keep it on charge it is over heated like I kept in microwave, battery is also not giving back up as required, I also purchased previous model of Oneplus Nord CE2 which is far better that this mobile"
1074,"Was excited when I replaced my lg v30 with Nord 2t.

Pros:
1:almost stock Android.
2: decent daylight camera
3: good charging speed

Cons: if you buy this you don't need an iron machine
2: Battery drains super fast
3: Autobrightness does worst job
4: 30k still no120hz refresh rate or adaptive refresh rate, understood the reason at 60hz when the battery dies so fast no use of having 120 hz refresh, good job OnePlus guyz
5:random notification issue

Not sure if this is my device issue or generic one guyz.. my advice stay away from Nord 2t"
1075,"Phone lock issue (either face lovk or touch)
Contact pic doesn't get changed
Alexa is not actually there
And other things as well with which i am really disappointed. Hope never had bought it"
1076,"It's an average phone, in this price range lot of good phone is available, phone sound is good but colling voice is not good, Camera quality is only average,"
1077,"Just now I received the phone, tried to connect with charger they provided, it's throwing battery connection error, even VI signals also not coming, speaker also not working properly, got a defective item, worst service by Amazon, and worst product by One plus, don't buy it guys."
1078,"Have to touch atleast 3 times to ensure finger print sensor gives you access. A worst display in these price sector. Can they fix this with software update, dont know!"
1079,"Everything in this set is fine except battery..
Iam using this phone since one month and battery drain very fast, you can't hold it for a day.you have to charge it one more time during the day..but the plus point is it charge very fast by 80 watt fast charger..
Sometimes it hang while vediocalling..
Rest of the things are very good specially it's display it's very smooth..and trust me you will love it ..if u can charge it two times a day then go for it..
Its not for gamers as the title battery sucks.."
1080,Unsatisfied product. Video clearity not good enough. Sound quality and bettry life is good but I would say It is not paisa wasool mobile.
1081,Supervook 80w Charger work like Normal 15w charger. go for Other Model. its not a good device by One+
1082,It's hanging so much please do not buy this phone. Seriously I did not expected from OnePlus. Totally waste of money.
1083,"Has lot of bugs in it .
Every time after call ends the mobile get struck we have to restart each time and low mode performance
Samsung M3:is better than this"
1084,"Everything is fine but the selfie camera is disappointing for me, like every Nord phone has same average selfie camera which shows grains while clicking pictures."
1085,I recommend 1plus 2t. Good performance. But improve battery life.
1086,Highly disappointed with Amazon service. Complained twice about adapter heating issue however no one visited my place to check instead submitting ok report every time. I need refund or replacement!!!
1087,
1088,Before placing the order please make sure battery backup is so poor. Battery drain automatically I am really sock.
1089,The device has restarted like 10 times in last two days. Seems there is no option to clear entire cache at once. Not sure what's the root cause. Did factory reset as well but the restarting issue does not seem to go away
1090,Paisa barbaad ...isse acha iphone lena chaiye
1091,Screen size is small compared to other mobiles so it would be great if the screen size is big.
1092,"They Told You For Better Camera And Specifications, But Nothing Available As Per Given Details In Specifications.
Front Camera Very Poor,
This Phone Front Camera Is 32 MP, Not Beeter Than Oppo Reno 2f 16MP, That's Why My Last Phone Is Oppo, I'm Aware From Oppo Specifications. I'll Give Point -1/100"
1093,"I like this phone ..
Camera quality is good
Perfect for gaming
Amazing mobile
Outstanding look"
1094,heating issue in this product batrry issue dont buy this product
1095,Finger print ok. Battery and camera waste
1096,Camera is not good
1097,Such a pathetic mobile I bought what the hell is this
1098,First weak phone dead..not switching on
1099,Suddenly doing abnormal behavior I purchase this phone on 13th July 2022. And face this king of problem within 20 days
1100,Good
1101,
1102,"Never buy this phone..
Phone is looking good but battery backup is very worst..
Even if you are not using the phone, charge drains completely..
Not worth for money..
Didn't expect this from a premium brand like One Plus.. Don't go for it"
1103,"I have been using this device for 12 days.... Smooth performance ..... design and colour is great....camera quality was not so good ,little bit disappointed.... display and sound quality is good ..... charging and battery performance excellent.... one more this brightness level is very low in sunlight ...."
1104,worst display quality ever in oneplus the phone is the worth of the cost...
1105,I was using one plus 7& that phone was amazing but this series is very poor & not a worth to purchase it in this budget. Pls don't buy it & go for something else. Who already purchased kindly return as soon as possible otherwise you will have regret
1106,Battery
1107," Great product,good photos and no lags even after adding many apps. Very fast charging. Smooth interface. Fast face recognition and good finger print access. after using for one week, no major heating issues even after ok installing 90+ apps. Works as expected. No major issues till first week of heavy apps usage not includiny any gaming. Liked the photos and video quality also, some samples attached. Added a few more videos and Pics taken using the phone, all good with phone after 3 weeks of heavy usage (no gaming). Camera is excellent for this range."
1108, Box quality is bery bad
1109,hanging problem
1110,Camera quality bakvass hai
1111,hitting issue n company n Amazon app is not responsible this product west of my money n company is not ageree hitting issue product please not purchase product
1112,Bhut hi bekar phone
1113,I checked with multiple headphones the mobile is showing left to right and right to left.
1114,Dt buy its not worth it better go for samsung s20fe
1115,Switched from Nord to Nord2t. Good camera and charging speed. Phone is very fast.
1116,"1. Camera is good but not as expected.
Slow motion is good.
Video quality is good.
OIS and EIS works good.
2. Good gaming performance.
3. Smooth user interface.
4. Battery life is not good untill you optimize it.
5. Calling audio is clear.
6. Heating issue occurs when you play games more than 1 hour otherwise good."
1117,Everything is Ok but... Camera interface on This Phone have issue with the Camera UI... Whenever I take photo or a video the output results will be upside down image or the video..Even i updated but still not working..1+ this was not as expected from this brand????
1118,Do koddi ka phone hai ...bekar camera qaulity....bekar build up ...jhatu ram processor.......so mobail speed ..... worst phone .......
1119,"If u are using another variant of One plus then this phone brings not much upgrades.
Build quality as always,better camera little upgraded with combination of 3 lenses, Oxygen 12 u'll get here, No Dolby atmos in this range.
Purchased 12/256 GB jad fogg.
Happy with massive storage and smooth processing.
If u facing storage issue and phone hangs then u can go for it.
Good phone in this price segment."
1120,Camera is not good and battery backup is also very less time discharge
1121,"Battery backup very bed
Video quality bakwas"
1122,Battery life is good and charging is too fast. I didn't tried for gaming. Camera picture quality is good. when using the video call phone getting heating.
1123,I got a defective product which doesn't load at all after imputing all the necesary information and Google login plz don't buy this from this seller he is fooling you by giving defective models
1124,camra achha nhi h
1125,This is the quantity of nearly 30000 camera selfie snap....and 32 mp selfie camera.one plus making us fool.should ban OnePlus in india.
1126,Very bad battery life and hangup. Many times it switch off on its own
1127,"My voice is resounding during call,
Worest 50 MP camera,
some times finger print scanner not working in lock condition.
Portrait is not working properly.
Speaker sound is very low.
Some times phone ringing also not working.huge lagging observed during ordinary game also"
1128,Loosing interest in OnePlus
1129,"Nothing special
All features can be found under 20k"
1130,"Phone is good, fast charging, good camera light weight. but but
heating problem is main concern.
Otherwise is all good."
1131,Battery is draining within 2 hours of full charge came down to 50% which is unacceptable and front camera expect zero and I think OnePlus failed to manage the features at this price range
1132,Very slow
1133,I can give 0 rating. No camera clarity. One plus 6 was good camera than this. Worst phone. No earphone slot. Even very slow even if it has 12 GB RAM. Please dont go for it.
1134,Camera quality is not good. Battery drains too fast. In 4-5 hr battery drains completely. Will not prescribe to buy as this is not worth the ??. Sound quality is good though with fast charging but the rest is below average.
1135,
1136,Avrage
1137," Not suitable for extensive use. The phone takes an eternity to open apps,. Terrible for multitasking"
1138,Dislike camera
1139,
1140,It's working perfectly fine.. no heating problem. Good battery performance. Am happy!
1141,I have to charge Nord 2T. Two times per day. Battery backup is too bad.
1142,Battery life is worst
1143,"Please dont buy this particular model, it is heating with normal usage and battery is draining very fast, it has software issues as well.. better go for 8t or higher"
1144,No
1145,"Betery drain to fast , and heating issue"
1146,"Very good processor and camera.
Look and feel is also premium"
1147,"Mobile is not up to mark it's heating and hanging too much .. functionality is not good .. camera quality also poor..

I will recommend not to buy .."
1148,"Pros: display, camera,battery & charging. Cons: gaming lag, no 3.5mm headphone jack. Otherwise it's a neat n good user experiences.."
1149,I am not satisfied with product
1150,Multiple cracks observed in the display within one week of purchase. Return window is closed. Not good at all.
1151,"Opposite reciver over noiceee
Pls replace"
1152,"Camera freezes while on video call..
poor Amazon customer support to fix the issue.. issue still persist without any resolution"
1153,"Play Video
 New phone hang network ishu"
1154,Bad don't buy
1155,"Phones camera is not good. Too blurry .
Pathetic service"
1156,"Phone is heating,call recording gives an alert. Also not replaced by Amazon team within time limit.Very Disappointed"
1157,"Here's my review after using this for a week-

Pros-
a classy budget phone with a very good back and front camera
Front look is great and gorilla glass makes it attractive
Perfectly fits your hand, it's shorter than usual screen size makes it extremely handy

Cons

Heating problem is there while charging

The back of the phone is very ugly, especially it's idea of 2 cameras in one circle which is very bad concept

It doesn't match upto the normal one plus range other than Nord and the processor is diff which is generally snapdragon in non Nord phones"
1158,"Phone becomes very hot ,which is unbearable to ear.Battery is also drained quickly."
1159,Battery is not good. Phone get hot in a while after using. Not satisfied with this product
1160,"Battery life is worst, lagging, worst front camera."
1161,This phone has serious heating issue and the service centre guys are not resolving it either
1162,Display not working properly
1163,Dislike
1164,not workin and no sound quality
1165,Don't buy it
1166,"Play Video
 Value for money looking sexy?? in hand classy looking overall it was a good phone ... #oneplus Nord 2t try"
1167,?????? ???? ?????? ???? ???? ?? ?? ????? ?? ????? ???
1168,Battery draining fast as compared to other models
1169,Overall bad quality of mobile
1170,"Heating issue, battery draining but charging is super fast. Price should be around 22k."
1171,Battery backup problem
1172,"Play Video
 My phone didn't switch on after purchase, amazon didn't replace the same. I have to suffer a lot ,now Iam claiming warranty/ repair from One plus."
1173,Play Video
1174,Bakvash phone
1175,"One of the best phones from OnePlus
Amazing camera 80w super fast charger definitely go for it"
1176,The battery drains too fast..
1177,
1178, Camera is worst
1179,"Everything looks cool.
Feels like a oneplus stuff.
Shifting from 120hz to 90hz..kinda slow compared to 120hz.
Performance.. good.
Display ..good
Speaker..good
Haptics..good
Carrier aggregation..good
Battery backup... Last a day...
Note:
Everyone complaining about battery backup...if you are shifting from 120hz to 90hz display with dimensity1300 .u will get more juice than usaul...??"
1180,"Very good camera quality ..... In this prize this phone is worthed.... Fingerprint lock, face lock , battery life excellent working"
1181,"NICE PHONE AND NICE CAMERA RESULT
BUT SLOW MOTION IS ONLY 10 SECOND
SLOW MOTION SETTING NOT AVILABLE
PLEASE NEXT UPDATE SLOW MOTION SETTING"
1182,"Battery die very fast during hotspot share
Dont buy if u r looking for good battery while camera and other things are good ??"
1183,"Product id Very Good, And working is very well , it is worthy product, nice one, quality is verry goo"
1184,Not worth for 28999.i am regretting to purchase this product. Other mobiles are better than this one ..this is ridiculous
1185,"Mid range ... awesome phone with better camera and battery which last longer ...

From one plus 5 till this ... awesome"
1186,One of the best phone i have ever used. Great phone at a very great price. Battery life is also decent but it could be better but the 80 watt fast charging compensates it. Camera is very good. It clicks great photos especially with the primary camera. Selfie camera is also great. Speakers are great. They are loud and clear. The user interface is simple and clean without any bloatwares. Overall it is a must buy phone in the price segment.
1187,"One Plus become very cheap in its quality..The phone performance is below average based on the price tag, gets hanged unnecessarily in mild use also. Just making us fools by so called ui name oxygen OS it should be called carbon di oxide.."
1188,Over all good but battery is fastly drained & nice camara & display also & one mainthing is extra butten??
1189,"Great phone in this price range.Battery life is good,build quality is fab....Touch is very smooth.
No heating issue.Charger is bit bulky.
Atleast company should provide c port ear phones or jack converter within the box...camera quality is bit low but can proceed....
No laging,No glitches....."
1190,
1191,"Best phone after a long time, good one excels in all fields, fast charging and good camera, value for money"
1192,"Camera quality is very good
Battery life good not too good
Figer print is very smooth.
Bestest phone ever in 2022"
1193,"I bought this last month July 2022 on launch day. Here is what my observation

Pros:
Charging time
Performance
Multitasking
Camera

Cons:
None for me until now"
1194,"I have been using this mobile
Best Mobile osm
Battery life good
Everything Good
But Top Gaming graphics can't support"
1195,"Battery life is good
Picture quality is clear and awesome
Very good phone to purchase
One word for this one plus: worth it !

One drawback is they did not given the headset port even in this price. You have to listen the song if you have bluetooth
headset"
1196,Battery draining to fast... very poor performance from battery side..28k range not good phone..camera good....finger print reader good.. battery Backup poor
1197,Good quality best camera best battery backup good all tested successful. I am so happy Thanks OnePlus and Amazon and seller.
1198,
1199,Slim design battery display speaker's cameras everything awesome and yahh alert slider makes it More beautiful and gives premium feel
1200,This mobile is best under the range of 30k.I used this device 3 months and after 3months the mobile is working as a new device. This mobile takes 25min for fully 0%to 100%charge this is mind blowing.
1201,"Excellent experience, good phone to buy
Excellent display
Excellent picture quality
Fast charging with 80W
Handy feeling is too good"
1202,"Very good mobile loved it , super performance in gaming , camera is exlent,no heating issue,over all valu of money"
1203,
1204,I am fan of OnePlus... it's 10th handset of OnePlus which I bought for my family...I am strongly recommend OnePlus
1205,"Awesome phone at this price range.. all the features are up-to-date in the market.. picture quality is very impressive, like it"
1206,Really great phone. In this price range getting 12 GB RAM and 256 GB Memory is really a great deal.
1207," I,am from up kanpur first time jump on 1+ mobile follow me Instagram more questions @thesaifuworld & YouTube The saifu world ??"
1208," Really amazing phone under budget, best camera and performance as well, no heating issue. Everything is fine n best.... Face lock is very fast"
1209,This is best phone under this price range.. Go for it without any hesitation. Those are commenting heating issue.. actually not that... For normal user it is best phone ... Its look & overall performance are good.
1210,"That's great wonderful phone I like it ??????
Best camera phone I love it lajabab phone ?? but price is too high"
1211,"Looks very premium and gaming is top notch, personally I like this phone very much, battery is awesome, display is very impressive"
1212,Perfect phone in this price range. Please go for it without any confusion! Worth every penny! Camera quality is also very good in low light.
1213,
1214,
1215,"I bought this phone as a gift for my mother. Very disappointed with this phone. When my mother unboxed the phone and switched it on there is a small red dot on the right middle of the phone which then appeared to get more bigger and the display became more dim and dark. It was a sign of explosion, my mother soon unplugged the phone from the socket before it got exploded. Amazon customer service is also poor as they only allowed me for a replaced instead of refund. I believe all the more version has same issues. Thanks"
1216," My first one plus phone awesome camera
Nice Charging speed
Good video stabilization
Cons
No 4k 60fps
Second flash light not working"
1217,"Contacts are available in the mobile, but contacts searching is not working. (oneplus nord 2t)
Contacts are available in the mobile, but contacts searching is not working. (oneplus nord 2t)
Contacts are available in the mobile, but contacts searching is not working. (oneplus nord 2t)"
1218,"Unsatisfactory handset.

Sound problem with the divice. And performance are also not good.

Not recommended the device at all ."
1219,"I was in love with Oneplus brand and from last 3 years I was using oneplus6 and now decided to upgrade my phone which now I think is the biggest mistake. The battery backup is fine as i m not much into gaming but the major issue is the front camera.. Even my old smartphone (oneplus6) is able to click quality pictures then the new nord2t..

I m looking for a refund but OnePlus care team is also not assisting me properly..

Hence, its a shame

Other Aspects to worry -

Sound Quality too poor

Automatic Call Recording not available

Phone heats up sometimes"
1220,Worst association from OnePlus. Such a poor interface. It's 12 gb ram still it get struck. Please don't go with Nord. Such a worst operating system. Go with only oneplus only.
1221,"What is there in this mobile, the price is high, I think this phone does not have a 3.5 mm jack to connect headphones"
1222,It's not oxygen os. It's Android phone. Camera is world's worst camera. No do not buy guys. You ll regret it. There's no return policy
1223,"Build Quality is not upto OnePlus legacy, screen broken on very first day due just slip of hand, doubt on glass quality , I have dropped my oneplus8 100times but still safe"
1224,Mobile 30 min vedio dekhne bad hang hota hai.battary performance low hai and camera quality low hai. Vedio and you dekhne PE hang hota hai.
1225,Hot and not good quality product
1226,"Worst phone I ever used. Hanging multiple times. Cheap grade build quality. Not expected from Oneplus.

Not suggest for buy."
1227,"Wrist phone ever from one+
Automatically switch to voice call from video call
Hang some time
Don't buy this 0"
1228,Product may good but Amazon service is useless better try any other app they treat customer as beggars usless service
1229,"Charging is the worst part this and services are so bad
Service centre of Agra behaved very bad with me"
1230,"Bought the best configuration of one plus nord2 with 12 gb ram thought it will be the best but sadly it hangs not even 6 month completed.
Screen flickers.
I have no option but to keep this phone.
And camera it is not what it use to be.
Very upset with product quality."
1231,
1232,"I brought this OnePlus Nord 2T product for regular use
OnePlus Nord 2T mobile looks premium & is light weight, speakers are loud , display & charging speed are good.
It takes around 43 minutes to charge from 5% - 100% when the device is on.
When the device is in switched off mode it charges from 4% - 100% within 32 minutes.

Must say Battery life is poor. I'm only able to get 9 - 6 of charge i.e 9 hours of battery life normal use.

Camera are decent enough but it could have been little better.

Display is good so as with in display Fingerprint scanner.

Sometimes i.e. at random intervals phone heats up a lot also
Noticed many a times during 12-15+ minutes of call

To best of my knowledge & experience with 6 days of use with OnePlus Nord 2T I can tell this phone could be amazing for normal use only if Battery life is improved.

Requesting OnePlus to improve Battery life what is the point of fast charging when it can't last for atleast 12 hours with regular/ moderate use.

Basic purpose of phone is is defeated when the battery doesn't last long... How much battery optimization do you want your customer to perform ?

If only battery optimization is the solution then what is the purpose of buying OnePlus mobile over other brands in the market?

Just think OnePlus. Why choose OnePlus over other?"
1233,"One Plus ne Utna Haga, Jitna Haga Jaa Sakta tha, Par Ek Design mein Kitna haga jaa sakta tha ? :')"
1234,"Apps are loading too slowly, camera is too worst, after ending the call the volte icon is remains for sometime.."
1235,I used just 1hr the camera ?? worst clarity compared to mi basic mobile good than this phone and back camera also not satisfied I disappointed with front cam
1236,"I got this phone recently. Only 1 flash light is working. Is it normal? Pl let know.

Wange to confirm this aspect."
1237,"This review is not regarding phone.It is regarding Amazon Prime delivery service.It was awful and Shit Amazon Prime delivery experience. I ordered this phone on 6th Aug and it suppose to deliver on 7th Aug.It arrive at my location at 3.30 PM on 7th Aug due late delivery or Amazon technical issue that was not delivered to me on that day. Further lots of fake promises are given on next of phone delivery. On 8th Aug i didn't received product.It is a failure to tech giants like Amazon to not to deliver a product on time and specially in metropolitan city like Mumbai.Then i have a question to Amazon how organization is going to spread in rural areas of India.It was absolutely frustrating experience with so called tech giant and their Prime Membership shit. Such kind of shit is not tolerable, i contacted to customer care service team several times, team was helpless. If organization is not able to deliver a product on specified time and day in metropolitan city, then how prime membership claims guaranteed delivery shit.This claim is misleading.
Not thanking you for such terrible experience Amazon."
1238,I have OnePlus 7 and I compared camera quality with it by taking same video and found Nord 2t is no way close to OnePlus 7. Front camera is very pathetic.
1239,"All phones under the OnePlus 30K are rubbish.
Better not to take it without review.
The quality is not good, the camera is too tired, and the front camera is so crap."
1240,Battery backup wrost camera it's fine then slim mobile It's ok fine will give rate don't buy mobile this model
1241,"Play Video
 Front and Back Camara not Good. Don't buy this phone ever. Both camara is not good comparison of other OnePlus phones. 32MP Camara is like 2MP Camara and 50 Megapixel like 5MP. Also amazon not return and replace my item because inspection service agent didn't submit correct report about the camara."
1242,"Best flagship camera compare with any good mobiles out there
superb quality night photos were best
Performace was buttery smooth with dimensity 1200 especially when gaming i play freefire,bgmi, codm

Battery is Excellent in one charge even after heavy usage it lasts for 8to 10 hour

Multitasking is awesome with expandable RAM

Must buy product in this price range"
1243,"Hi Amazon,

since when you Amazon started doing the online electronic faluty product related scams ? really pathetic exprice from amazon. Your so called apps decides whether actual mobile, adaptor is faulty or not form that dignosis report you are canceling the actual product replacement request.
if so i guess all amazon customer needs to learn the best lession from this is that electronic product should be purchased from Shops only.."
1244,
1245,"The performance is so smooth and fast.
I had good experience with the OnePlus Nord 2t.
Camera quality is awesome.
I shot 960 fps slow motion videos.
It just greatful for me ."
1246,I have been using OnePlus for last 3 years but was looking for a change. I was confused between Nothing Phone 1 and Nord 2T. i ended up buying Nord 2T being OnePlus loyalist and am very happy with the decision - OnePlus delivered on my expectation.
1247,Camera quality is worst in this range. If u r a camera lover don't buy
1248,Backside looks sucks. Battery life is good not best and not valuable for money. One plus now sucks after One plus 8T.
1249,All good ??
1250,"I dont know what is happening after paying this much amount , new mobile is getting hang, over heat, some ott apps stuck suddenly, network issue. I made a wrong choice. Worst mobile ever."
1251,"Nice product good vatatey life.overall best phone ,sound is very best,pic.quility is the best .I like this phone ,i like this"
1252,Awsome product Battery life is also good all functions working properly camera is also good must buy value for money
1253,I ordered this for my brother and he like it.. camera quality good will update more after using for a while
1254,VERY GOOD
1255,Finger print sensor work slow and fon is great camera battery charging great awesome nice g o o d i
1256,It is smooth and does it work as per its processor and the given features. The look and feel of this model is having the Oneplus core Signature built value. Overall a nice phone.
1257,"Honestly it is one of the best phone I have ever used. We all know One plus is known for its brand and quality and this model stands a chance for that.

Pros:

Beautiful finishing
50 mp camera with 20x zoom
80 w super charger - My device charges from 0 to 100 in 29 minutes
1300 Chipset
Full Amoled Display
Android 12
Gorilla Glass 5

Cons

Battery is just 4500 mAh. Battery trains fast which you are playing heavy games such as PUBG

OVER-ALL it's an amazing phone at this price range. You should give it a try. Go for 8 gb Ram and that's sufficient for heave gamers as well."
1258,"Camera quality is completely not acceptable at this price segment.
Just for a sake they have used the Sony Lenses for Both front and back camera but the optimization is very poor.
Front camera is very blurry while taking images even in outdoor lighting condition.
I would recommend people not to buy for this Phone if camera is most priority.
OnePlus is not up to the mark like previous generation Phones."
1259,average
1260,"Best Camera
Best Battery life
Easy grip in one hand"
1261,"Camera quality of this phone is adorable, speed of processor is too fast so you won't face any performance issue. Build quality is also good. If you are Looking for a good feature phone is price range of 30K you have to consider it."
1262,Amazon smart phone in this price point specially the fastest charger and display quality really amazing value for money
1263,"So far I found the phone to be really good. Charging is super fast, phone is smooth & fast, camera is great, speakers gives a good output too. I also like the back finish. Will update further if I find some issues."
1264,"Good phone in this price range. Best processor, decent camera, super fast charging and good battery life. All in all a good deal. Would recommend to buy this phone for under 30k price segment"
1265,Awesome phone ??
1266,Excellent phone
1267,"I am writing this after one week usage of mobile. I liked the battery life, camera, speed and light weight. It's stylish look and colour is simply superb. I think in this price it's a great deal, brand is also matters in selection......"
1268,Osm cell
1269,Very bad baittry only 2 hour's fully charged so i don't like this phone ..............iise acche to 10000 wale phone hote h itna paise kyu waist kare
1270,"It is a very gud phone like camera quality
Battery backup and lukwise very owesum i m soo happy this phone"
1271,Best mobile... No heating issue....very smooth
1272,Very fast charging smith interface fast face reader highest profermnence in all parameter like camera battery processor go for it good buy under 30k
1273,"Phones is good but pocket mood note on/off option shows
Pocket mood was very bed experience to dailyuse phone"
1274,Superb fast battery and fingerprint also 2fast camera quality cool be honest
1275,"Good phone in this price range. Best processor, decent camera, super fast charging and good battery life. All in all a good deal. Would recommend to buy this phone for under 30k price segment"
1276,If u are going to spend 28000 then blindly go for this android experience is great camera is also good. Screen brightness could be more. There is no such heating problem while downloading heavy files 80-90 gb phone do get little heat but that is ok. Sound is amazing. Most interesting part is charging speed that is super fast I always try to charge phone up to 95% not above that ( this will increase battery life of the phone).
1277,Every thing is perfect
1278,"The best phone in this segment and also the branding is too important.so your must go for it..
finger print sensor too fast
Battery for a whole day.#normal user
Camera is best in this segment"
1279, Superb video photo gameing battery life very good
1280,My daughter liked it. She was looking for phone with best quality camera.
